country,name,phone,email,dealerNo,geoCodeLongitude,geoCodeLatitude,postcode,town,street,region,fax,websiteFullUrl
BO,RACE STORE LTDA,+5912771088,wnosiglia@gmail.com,-8891268603333908665,-66.818321,-10.96908,0000,La Paz,"Av. Costanera Esq. Calle Pablo Guillen (frente a puente de Auquisamaña), Ca",,,#
BO,Arand Motors S.R.L.,,jccardona@visal.com.bo,1135,-63.185604,-17.759046,.,Santa Cruz,Av. Banzer 656 ,,,#
BR,TERRANEW,(91) 3085-4855,terranewmotos@terranew.com.br,4239338993973793253,-48.467979,-1.42388,66050-400,Belém - PA,"Av. Pedro Álvares Cabral, 887. Sala 2. Bairro Umarizal",,,http://www.terranew.com.br/ktm/
BR,ORANGE,(31) 2512-2200,vendas@orangebh.com.br,7960030202127454693,-43.955719,-19.96524,30494-270,Belo Horizonte - MG,"Av. Barão Homem de Melo, 4278",,,https://www.orangebh.com.br
BR,CONCAMP,(35) 3832-8007,edmar.oliveira@concamppremium.com.br,-8447455637654601139,-45.27589,-20.88979,37270-000,Campo Belo - MG,"Rua Expedicionário Boavidir Massote, 175, Centro",,,https://concamp.com.br/
BR,AUTHORIZED SERVICE POINT (ASP) TOP MOTOS,(22) 3053-7574,topmotosrj@gmail.com,7960030288026800613,-42.03132,-22.88826,28909-001,Cabo Frio,"Av Teixeira E Souza 1581, Parque Central",,,https://www.facebook.com/pg/topmotosrj/about/
BR,AUTHORIZED SERVICE POINT (ASP) TEKNOPOINT,(21) 3860-4143,beto@teknopoint.com.br,2858156693786302541,-43.21339,-22.903589,20941-80,Rio de Janeiro,"Rua Gotemburgo, nº 62, São Cristovão",,,https://www.teknopoint.com.br
BR,POWER RIBEIRAO,(16) 3515-9474,atendimento.ribeirao@powerktm.com.br,618251911568377674,-47.816738,-21.208851,14026-040,Ribeirão Preto,"Rua Bráz Olaia Costa, 2098. Nova Aliança - SP",,,#
BR,HERBERT MOTOS,(35) 3623-7126,fabiano@herbertmotos.com.br,5763601885484272712,-45.448971,-22.431459,37502-489,Itajubá - MG,"Av. Padre Lourenço da Costa-Rodovia Br-459, 1586 - São Sebastiao",,,https://www.herbertmotos.com.br
BR,MOTONIL,(19) 3544-4634,fabio@motonil.com.br,-5637727758821375923,-47.38924,-22.36063,13601-211,Araras,"Rua dos Diamantes, 230",,,http://www.motonil.com.br/
BR,POWER CAMPINAS,(19) 3758-8182,atendimento@powerktm.com.br,5946463778702850125,-46.980869,-22.88891,13105-036,Campinas,"Rua Rei Salomão , 231. Souzas",,,https://www.powerktm.com.br
BR,UNIQUESTAR,(19) 3272-6040 -,contato@uniquestar.com.br,7960030266551964133,-47.068481,-22.92658,13030-100,Campinas - SP,"Av. Benedito de Campos, 675, Jardim do Trevo",,,http://www.uniquestar.com.br/
BR,F.CAMPOS SP,(11) 4496-6090,contato@sacramentobr.com.br,7960030275141898725,-47.050751,-23.05139,13295-000,Itupeva - SP,"Rod. dos Bandeirantes, km 72 - LOJA 57 - Piso Principal",,,https://www.sacramentobr.com.br/ktm
BR,74 MOTOS,(11) 4726-2092,administrativo@74motos.com.br,7960030270846931429,-46.204201,-23.52961,08730-000,Mogi das Cruzes - SP,"Rua Ipiranga, nº 1443, Jardim Santista",,,http://www.74motos.com.br/
BR,AL7 GUARULHOS,(11) 3565-1800,sac@grupoal7.com.br,-3268759706859549363,-46.528851,-23.464251,07113-001,Guarulhos - SP,"Avenida Tiradentes, 1509. Macedo",,,https://www.grupoal7.com.br
BR,ITAVEMA,(11) 3861-5200,contatoktm@itavema.com.br,7960030223602291173,-46.686649,-23.525,05042-000 ,São Paulo - SP,"Rua Clélia, 440, Lapa",,,http://dafra.itavema.com.br/
BR,AL7 MOOCA,(11) 4327-1700,sac@grupoal7.com.br,7960030219307323877,-46.59771,-23.56146,03115-020,São Paulo - SP,"Av. Paes de Barros, 657, Mooca",,,http://grupoal7.com.br/
BR,Factory Powersports Comercio de Veiculos Ltda.,,sac@factoryktm.com.br,9467,-46.6719,-23.58705,04530-010,São Paulo,Rua André Gonçalves 49 ,SP,,#
BR,AMARO MOTOS F.M,(11) 3724-8989,contato@amaromotos.com.br,4508639105201389125,-46.714119,-23.58271,05512-100,São Paulo - SP,"Avenida Professor Francisco Morato, 1548",,,http://amaromotos.com.br/
BR,AUTOSTAR,(11) 3549-3099,eric.zanetti@autostar.com.br,7960030215012356581,-46.689041,-23.597231,04553-010,São Paulo - SP,"Av. dos Bandeirantes, 373",,,http://autostar.com.br/ktm
BR,MAIS BRASIL,(11) 4427-6486,eliel@maisbrasilmotos.com.br,7960030227897258469,-46.524551,-23.66412,09030-400,Santo André - SP,"Rua Coronel Ortiz, 363, Vila Assunção",,(11) 4427- 8880,http://www.maisbrasilmotos.com.br/
BR,AMARO MOTOS J. D,(11) 3724-8989,contato@amaromotos.com.br,-3480921343907161525,-46.722969,-23.644581,04724-003,São Paulo - SP,"Avenida João Dias, 2320. Santo Amaro",,,http://amaromotos.com.br/
BR,DAPRAIA,(13) 3223-7121,contato@dapraiamotos.com.br,7960030232192225765,-46.32848,-23.95188,11070-100,Santos - SP,"Rua Dr. Carvalho de Mendonça, 135",,,http://www.dapraiamotos.com.br/
BR,ERITON MOTOS,(44) 3024-3400,eriton@eritonmotos.com.br,7960030283731833317,-51.915138,-23.425779,87050-000 ,Maringá - PR,"Av. Brasil, 1254, Vila Operária",,,http://www.eritonmotos.com.br/
BR,F.CAMPOS PR,(41) 3779-9630,contato@sacramentobr.com.br,7960030206422421989,-49.25927,-25.44524,80230-150,Curitiba - PR,"Rua João Negrão, 1888, Rebouças",,,https://www.sacramentobr.com.br/ktm
BR,BOX,(48) 3244-0086,jean@boxmotocicletas.com.br,6235509627336137536,-48.57423,-27.59984,88080-010,Florianópolis,"RUA CAPITÃO EUCLIDES DE CASTRO, 94 - Coqueiros",,,#
BR,M3,(54) 3014-0999,vendas@m3racing.com.br,7960030292321767909,-51.210812,-29.174919,95012-631,Caxias do Sul - RS,"Rua João Nichele, 1921. Bairro Cinquentenário",,,http://ktm.m3racing.com.br/
BG,Sofcompany ood.,028168080,office2@sofcompany-ltd.com,3409,23.29878,42.631166,1415,Sofia,64 Okolovrasten pat Blvd ,,028168083,https://www.motomoto.by
KH,"M.W. Metropolitan Int. Brands Co., ltd",069860777,gary@mwgroup.com.kh,5463,0.0,0.0,120802,Phnom Penh,"#96E6,St.Sihanouk Blvd sangkat Bou. Kenkong I Khan Chomkarmorn",,023992778,#
KH,KTM Olympic,0239885850239885,sm.ktm@mwgroup.com.kh,7960030330976473573,104.916672,11.55,12000,Phnom Penh,"No.10, St 163,S/K Veal Vong",,,#
CA,FUN N' FAST,7093683637,RYOUNG@FUNNFAST.COM,3547,-52.828505,47.52923,A1N 3C9,MOUNT PEARL,1225 Topsail Road CANADA,NL,7093687451,
CA,CENTENNIAL AUTO CENTER,902-436-1022,mail@centennialast.com,10227110,-63.80934,46.40099,C1N 3Z7,SUMMERSIDE,616 South Drive ,PE,,https://www.centennialast.com
CA,TOYS FOR BIG BOYS LTD.,5068588088,info@toysforbigboys.ca,1505,-64.84348,46.064083,E1E 1B9,MONCTON,633 SALISBURY ROAD CANADA,NB,5063825601,https://www.toysforbigboys.ca
CA,Pro Cycle KTM,(902) 468-2518,info@procycleonline.com,9555,-63.561767,44.718687,B3B 0L4,Dartmouth,360 Higney Avenue ,NS,,https://www.procycleonline.com
CA,JUNIOR MECANIQUE,4187230998,JUNIORMECANIQUE@HOTMAIL.COM,2099,-68.49385,48.465854,G5M 0B9,RIMOUSKI,270 DU HAVRE CANADA,QC,4187212665,
CA,MECANIC PLUS,5067355045,mecplus@nb.aibn.com,790,-68.342701,47.391848,E3V 3T3,EDMUNDSTON,745 RUE VICTORIA CANADA,NB,5067355040,#
CA,EQUIPEMENTS VILLENEUVE,4185433600,elevesques@eqvi.ca,3885,-71.092799,48.452193,G7G 2G6,CHICOUTIMI,1178 Boul. Ste-GeneviÞve CANADA,QC,4185437112,https://www.equipementsvilleneuve.com
CA,RPM Rive Sud KTM,4188351624,ventes@rpmrivesud.com,9468,-71.178831,46.754834,G6V 7M5,Lévis,226 chemin des Îles ,QC,4188353680,https://www.rpmrivesud.com
CA,SM Sport,418-842-2703,info@smsport.ca,2875,-71.36101,46.854041,G2A 2M4,Quebec,11337 boulevard  Valcartier CANADA,QC,418-842-9388,https://www.smsport.ca
CA,JA-PER-FORMANCE,8193579677,japerformance@videotron.ca,2944,-71.933185,46.031,G6R 0M9,ST.CHRIST D'ARTHAB,410 AVE PIE X CANADA,QC,8193573651,https://www.jpfracing.com
CA,MOTOSPORT 4 SAISONS,8193744444,info@motosport4saisons.com,1072,-72.520128,46.383618,G8T 2L8,TROIS-RIVIERES,465 RUE DESUREAULT CANADA,QC,8193798331,https://www.motosport4saisons.com
CA,Rock Moto Sport KTM,(819) 564-8008,rock@rockmotosport.com,9569,-71.983039,45.373172,J1N 2C4,Sherbrooke,989 rue Fortier Sud ,QC,(819) 564-2008,https://www.rockmotosport.com
CA,Gregoire Sport,4507528395,info@gregoiresport.com,378,-73.419696,46.100526,J0K 1K0,Notre-Dame-de-Lourde,2061 Route 131 ,QC,4507522442,https://www.gregoiresport.com
CA,PICOTTE MOTOSPORT INC.,4507775486,dominic@picotteperformance.com,1187,-72.779357,45.421216,J2J 0M3,GRANBY,1257 PRINCIPALE CANADA,QC,4507775489,https://www.picottemotosport.com
CA,Mathias Sports,(438) 315-0968,ventemoto@mathiasms.com,7483,-73.231435,45.528407,J3L 6A2,Saint-Mathias,874 Chemin des Patriotes CANADA,QC,(450) 467-2111,https://www.mathiassports.com
CA,KTM MOTOS ILLIMITEES,4504774000,marketing@MOTOSILLIMITEES.COM,3639,-73.691193,45.724634,J6X 4J8,TERREBONNE,3250 BOUL DES ENTREPRISES CANADA,QC,4504773600,
CA,Goulet Moto Sports,450-431-6622,stephane.goulet@gouletmoto.com,10216210,-74.017762,45.805262,J7Y 1E3,St Jerome,55 Mathilde ,QC,,https://www.gouletmoto.ca/
CA,EXCEL MOTO,514-342-5339,AHUSSEIN@EXCELMOTO.COM,10366110,-73.65841,45.49297,H4P 2M1,MONT-ROYAL,5480 PARE ,QC,,
CA,Contant Mirabel,(450) 434-6676,arnaudbernard@contant.ca,7484,-73.925505,45.686215,J7J 2H8,Mirabel,18000 J.A. Bombardier CANADA,QC,,https://www.contant.ca
CA,Contant Vaudreuil,(514) 360-6676,ventes@contant.ca,8277,-74.041549,45.408991,J7V 5V5,Vaudreuil-Dorion,140 rue Aimé-Vincent CANADA,QC,,https://www.contant.ca
CA,Maximum Powersports Plus,613-632-3462,nick@maximumpowersports.ca,10365410,-74.60463,45.61059,K6A 1Y1,Hawkesbury,189 John St. ,ON,,
CA,MARTIN TOUT TERRAIN,8198244575,smartin@martintt.ca,2589,-77.885898,48.0898,J9P 4N7,VAL-D'OR,111 Rue Alfred Fortin CANADA,QC,8198246980,https://www.martintoutterrain.ca
CA,IRWIN SUPPLY CORNWALL LTD.,6139334600,irwinsupply@bellnet.ca,3350,-74.759806,45.041312,K6H 5R6,CORNWALL,423 TOLLGATE ROAD WEST CANADA,ON,6139336317,https://www.irwinsupply.com
CA,WHEELSPORT,6138419400,sales@wheelsport.on.ca,1541,-75.550412,45.46263,K1C 2X8,ORLEANS,1390 YOUVILLE DRIVE CANADA,ON,6138410652,https://www.wheelsport.on.ca
CA,MOTO SPORT DE LA CAPITALE,8197627714,msdlc@cablevision.qc.ca,3022,-79.022685,48.25946,J9X 7B6,ROUYN- NORANDA,"1100, RUE SAGUENAY CANADA",QC,8197626300,https://www.motosportdelacapitale.com
CA,WOODY'S CYCLES,6132676861,woody@woodys-cycles.com,3719,-76.36489,44.884537,K7H 3C9,PERTH,1542 5TH CONCESSION RR#7 CANADA,ON,6132676717,https://www.woodys-cycles.com
CA,ORANGE MOTORSPORTS LTD.,(613) 473-4334,info@orangemotorsports.ca,2414,-77.586936,44.497295,K0K 2M0,Marmora,104221 Highway 7 ,ON,,https://www.orangemotorsports.ca
CA,HB CYCLE & OUTDOOR CENTRE,7053282453,e-mail@hbcycle.com,1913,-78.794508,44.403051,K0M 1G0,CAMERON,"66 MCLARENS CREEK ROAD, RR#2 CANADA",ON,7053283504,https://www.hbcycle.com
CA,Trail Side KTM,(705) 869-0170,kevin@trailsidesports.com,8786,-81.75513,46.248731,P5E 1J1,Espanola,50 McCulloch Drive ,ON,(705) 869-6164,https://www.trailsidesports.com
CA,GP BIKES,9054288983,jerry@gpbikes.com,1944,-78.917578,43.867485,L1N 6K9,WHITBY,1100 CHAMPLAIN COURT CANADA,ON,,https://www.gpbikes.com
CA,MISSION CYCLE,7054241515,missioncycle@rogers.com,2771,-79.88944,44.326844,L0M 1B2,ANGUS,215 MILL STREET CANADA,ON,7054247459,https://www.missioncycleangus.com
CA,KTM of Oakville,9056817270,,9228,-79.71292,43.432354,L6L 5T7,Oakville,1174 South Service Road West ,ON,9058256430,https://www.peakpowersports.ca
CA,CLARE'S CYCLE & SPORTS,9058922664,JOHNC@CLARESCYCLE.COM,744,-79.361402,43.043168,L0S 1C0,FENWICK,"799 HWY 20, RR#4 CANADA",ON,9058921210,
CA,Apex Cycle Sports,5198808800,info@apexcycle.ca,442,-80.313915,43.415914,N3C 0H1,Cambridge,8 Schiedel Court ,ON,,https://www.apexcycle.ca
CA,Chesterman's KTM,(519) 842-5977,sales@chesterman.ca,7823,-80.756666,42.838587,N4G 4G8,Tillsonburg,14493 Bayham Drive ,ON,(519) 842-9228,https://www.chesterman.ca
CA,Country Corners KTM,(519) 235-3456,cam@countrycorners.net,7824,-81.478729,43.340701,N0M 1S1,Exeter,586 Main Street CANADA,ON,(519) 235-0770,https://www.countrycorners.net
CA,EXCALIBUR MOTORCYCLE WORKS,8076220007,llage@tbaytel.net,2157,-89.302117,48.373567,P7E 4X6,THUNDER BAY,1425 WALSH ST W CANADA,ON,8076237801,https://www.excaliburmotorcycleworks.com
CA,Hudson Motorcycles,519-682-2430,hudsonmotorcycles99@gmail.com,10367810,-82.41118,42.26827,N0P 0A7,Tilbury,3900 Richardson Side Road ,ON,,https://www.hudsonmotorcycles.com
CA,Ronds KTM,204-237-5800,sales@rondsmarine.com,9294,-97.058922,49.885022,R2J 0H2,Winnipeg,1350 Dugald Road ,MB,204-237-5353,https://www.rondsmarine.com
CA,WHEAT CITY CYCLE,2047255252,mvodon@westman.wave.ca,1351,-99.940056,49.875321,R7C 1A4,BRANDON,1420 1ST NORTH CANADA,MB,2047260669,https://www.wheatcitycycle.net
CA,REV MOTORSPORTS & MARINE LTD,3069555955,revmotorsports@sasktel.net,1796,-106.669673,52.284872,S0K 2T0,MARTENSVILLE,409 CENTENNIAL DRIVE CANADA,SK,3069555955,https://www.revmotorsports.ca
CA,ALSPORT SALES KTM,306-525-0189,ADMIN@ALSPORTSALES.COM,5531,-104.608254,50.46902,S4R 8G6,REGINA,1900 1ST AVE ,SK,306-352-1250,
CA,RIVERSIDE KTM,7804587272,sales@riversideyamaha-suzuki.com,37,-113.626779,53.648834,T8N 5E2,St. Albert,1-15 Inglewood Drive CANADA,AB,7804607680,https://www.riversideyamaha-suzuki.com
CA,CYCLE WORKS,7804403200,dgalloway@cycleworks.com,1998,-113.444051,53.493476,T6E 5X6,EDMONTON,5688 75TH STREET CANADA,AB,7804403700,https://www.cycleworks.com
CA,Red Line Power Craft Ltd. KTM,780-532-4313,contact@red-linepowercraft.com,3240,-118.796287,55.196722,T8V 4H9,Grande Prairie,12806 100 Street ,AB,780-539-4042,https://www.red-linepowercraft.com
CA,YUKON HONDA,8676684451,satnam@yukonhonda.com,320,-135.071623,60.730258,Y1A 6T6,WHITEHORSE,1 CHILKOOT WAY CANADA,YT,8676674464,https://www.yukonhonda.com
CA,RIDERZ,7807235775,jkortenbach@gmail.com,2165,-116.359475,53.583064,T7E 3A6,YELLOWHEAD COUNTY,53227 RANGE ROAD 170 CANADA,AB,7807235003,https://www.riderz.ca
CA,TURPLE BROS. LTD.,4033465238,sales@turplebros.ca,3574,-113.815112,52.214894,T4E 0A5,RED DEER COUNTY,175 LEVA AVENUE CANADA,AB,4033414910,https://www.turplebros.ca
CA,GATEWAY SALES & SERVICE,4038452421,gatewayss@telus.net,3674,-114.912079,52.362558,T4T 1B1,ROCKY-MTN-HSE,4140-45A STREET CANADA,AB,4038452448,https://www.gatewayss.net
CA,Southland Powersports,403-527-7202,southpower40@gmail.com,10226110,-110.73169,50.00995,T1B 3N1,Medicine Hat,3141 Gershaw Drive SW ,AB,,https://www.southlandpowersports.ca
CA,CYCLE WORKS CALGARY,4032301920,vaiello@calgary.cycleworks.com,2776,-114.04895,51.089385,T2E 6V5,CALGARY,4127 6TH STREET NE CANADA,AB,4032303700,https://www.cycleworks.com
CA,BLACKFOOT MOTOSPORTS,4032432636,sales@blackfootmotosports.com,2177,-114.0461,51.01204,T2G 5N5,CALGARY,6 HIGHFIELD CIRCLE S.E. CANADA,AB,4032438350,https://www.blackfootonline.com
CA,LETHBRIDGE HONDA CENTRE,4033272777,salesinfo@lethbridgehonda.com,2548,-112.82993,49.697578,T1J 0E1,LETHBRIDGE,1117 2ND AVENUE S CANADA,AB,4033804307,https://www.lethbridgehonda.com
CA,Prince George Motorsports KTM,2505624151,info@pgmotorsports.ca,9552,-122.756892,53.905192,V2L 2N5,Prince George,2005 Redwood Street ,BC,2505629429,https://www.pgmotorsports.ca
CA,PEAK PERFORMANCE MOTORSPORTS (2012),2504173310,JAYPEAL@SHAW.CA,1652,-115.752902,49.520704,V1C 5M2,CRANBROOK,2001 KOOTENAY ST. N CANADA,BC,2504173315,
CA,R & R PRO-CYCLE LTD.,2503922300,WLHONDA@WLAKE.COM,3909,-122.131119,52.116039,V2G 3A7,WILLIAMSLAKE,1065 SOUTH LAKE SIDE DRIVE CANADA,BC,2503986348,
CA,KICKSTART MOTORSPORTS,2506351623,kickstartmotorsport@telus.net,3627,-128.549144,54.512704,V8G 3P8,TERRACE,3011 Kofoed Drive CANADA,BC,2506351625,https://www.kickstartmotorsports.com
CA,MAINJET MOTORSPORTS,2503523191,sales@mainjet.ca,2922,-117.284087,49.51513,V1L 6M6,NELSON,708 HIGHWAY 3A CANADA,BC,2503523194,https://www.mainjet.ca
CA,VERNON MOTORSPORTS LTD.,2505455381,office@vernonmotorsport.net,2946,-119.2524,50.299495,V1B 3R4,VERNON,6381 HIGHWAY 97N CANADA,BC,2505428500,https://www.vernonmotorsports.com
CA,RTR PERFORMANCE INC,2503743141,accounting@rtrperformance.com,2916,-120.2698,50.67982,V2C 4A5,KAMLOOPS,2051 E.T.E. CAN HWY CANADA,BC,2503743172,https://www.rtrperformance.com
CA,VALLEY MOTO SPORT LTD.,2507693313,vms@valleymotosport.com,778,-119.564352,49.864188,V1Z 1G4,West Kelowna,100-1195 Industrial Road CANADA,BC,2507693316,https://www.valleymotosport.com
CA,S. WHEELER MOTORSPORTS GROUP LTD.,6048154444,sales@nolimitsmotorsports.com,2456,-123.157137,49.716704,V8B 0K9,Squamish,38921 Queens Way ,BC,6048154440,https://www.nolimitsmotorsports.com
CA,BIG TOP POWERSPORTS,6047030221,chwkmotoplex1@shaw.ca,372,-121.995359,49.145421,V2R 5N8,Chilliwack,7869 Enterprise Drive CANADA,BC,6047030220,https://www.bigtoppowersports.com
CA,MAPLE RIDGE MOTORSPORTS,6044650441,troy@mapleridgemotorsports.com,784,-122.655073,49.218236,V2X 2P8,MAPLE RIDGE,20430 LOUGHEED HIGHWAY CANADA,BC,6044650424,https://www.mapleridgemotorsports.com
CA,HOLESHOT MOTOR SPORTS,6048823800,Sales@HoleshotRacing.ca,1577,-122.667938,49.163408,V2Y 0C8,LANGLEY,8867-201 STREET CANADA,BC,6048823884,https://www.holeshotracing.ca
CA,Daytona Motorsports KTM,(604) 251-1212,salesvancouver@daytonamotorsports.ca,9620,-123.085516,49.282189,V6A 3R2,Vancouver,837 Cordova Street East ,BC,(604) 251-1234,https://www.daytonamotorsports.ca
CA,Spunky's,2502488828,spunkyssimon@shaw.ca,3161,-124.346256,49.305036,V9P 2T4,PARKSVILLE,969 FAIRDOWNE RD ,BC,2509540542,https://www.spunkysmc.com
CA,ACTION MOTORCYCLES,2503868364,jemery@action-motorcycles.com,413,-123.414614,48.430297,V9A 3N8,VICTORIA,1234 ESQUIMALT RD CANADA,BC,2503800055,https://www.action-motorcycles.com
CL,OFF ROAD MOTOR COMPANY SPA,,nelson.rozas@ktmchile.com,2014956431761483335,-70.392507,-23.618632,1240000,Antofagasta,"Avenida Edmundo Pérez Zujovic 5470, Local G13 Antofagasta II Región de Anto",,,#
CL,RSL LA SERENA,56512249640,serena@rsl-chile.cl,3015717278025266509,-71.23662,-29.90961,1700000,La Serena,"AV. BALMACEDA 3825 Elqui, IV Región de Coquimbo",,,#
CL,RSL LO BARNECHEA,56223727219,nelson.rozas@ktmchile.com,6837212907561460551,-70.50725,-33.36206,7690000,Lo Barnechea,"Raul Labbe 13664 Santiago, XIII Región Metropolitana",,,#
CL,Roland Spaarwater Roland Ltd.,042232334,ktm@ktmchile.cl,671,-72.17678,-36.629537,3820000,Chillán Viejo,"Ruta 5 Sur, Kilómetro 407 ",,042231592,https://www.ktmchile.cl
CL,RSL TEMUCO,56452409996,temuco@rsl-chile.cl,7683435904576986700,-72.57847,-38.72775,4780000,Temuco,"Avenida Caupolican 1461 Cautín, IX Región de la Araucanía",,,#
CN,DE YUE HANG(BEI JING),400-8159555,,1353306056310854215,116.556084,39.963402,100018,北京市,北京市朝阳区金港汽车公园,,,#
CN,MAN NING (TIAN JIN),18653206771,,7608654362720838476,117.212677,39.084961,300451,天津市,滨海新区琼州道,,,#
CN,YING XI (HE NAN ZHENG ZHOU),15903626101,,-5828739242004616124,-113.988327,33.598366,450000,郑州市,河南省郑州市管城回族区十八里河镇老107国道与十八里河绕城高速,,,#
CN,QIAN BAI YI(TAI  YUAN),657068110,,-4812110329798782129,113.208038,36.778938,213000,太原市,山西省太原市小店区南中环街军民利口光信国信嘉园9-1004,,,#
CN,DA DE LIANG JU(XI AN),029-84518800,,-3127793080440926142,108.733009,34.37862,710016,西安市,陕西省西安市未央区凤城四路89号,,,#
CN,DONG CHUANG GUO CHENG(CHENG DU),028-81640021,,-1830665148189861813,104.294983,30.832821,610213,成都市,成都市天府新区万安街道中太路1号,,,#
CN,RUI ZHUO BAO(LUO YANG),15539749999,,4239339092758041061,112.482277,34.609879,471023,洛阳市,河南省洛阳市洛龙区香山路以南金城寨街以东盛世新天地2-06,,,#
CN,KE TE MU (CHONG QIN),62585188,,7734969220231551559,107.483803,29.687,401320,重庆市,巴南区融汇大道66号附109号,,,#
CN,KAI TE MU(KUN MING),0871-67188708,,7960029330249093605,102.725403,25.05035,650051,昆明市,云南省昆明市盘龙区寺瓦路新车行天下A区511-512号办公室,,,#
CN,TU LAN(HE FEI),0379-80901290,,-2967726554021958583,118.310188,33.388538,231131,合肥市,淮南北路22号宝湾国际品牌总部区8#06号,,,#
CN,RUI KAI(GUI ZHOU),0851-88517196,,7960029360313864677,106.725868,26.55998,550002,贵阳市,贵州省贵阳市小河区贵惠大道桐荫路218号,,,#
CN,MENG QI SHI(NAN JING),0513-81889118,,-5598317156715132593,118.756439,32.081879,213000,南京市,南京市察哈尔路122号,,,#
CN,QI DIAN(SHANG HAI),021-34716320,,7960029300184322533,121.258911,31.197533,200333,上海市,上海市青浦区明珠路1058号KTM,,,#
CN,Radical Auto (Shanghai),02162496122,zhangdadian@gmail.com,419,121.451659,31.221709,201700,Shanghai,"10F, Building A, 38 Xuxiang Road, Qingpu District Unit 301 3/F",,02162495388,#
CN,YU XIN(HANG ZHOU),15967129101,,7960029308774257125,120.217987,30.309139,311201,杭州市,杭州萧山风情大道351号,,,#
CN,TA KE ER(JIN HUA),18067631903,,-8165547237363618231,120.049889,29.326891,322000,义乌市,浙江省义乌市北苑街道望道路316号1楼,,,#
CN,MO TU(NING BO),13566355909,,7960029313069224421,121.536293,29.958071,315100,宁波,宁波市鄞州区金谷北路166号 金谷商务楼 KTMR2R宁波摩途 ,,,#
CN,KAI TE HANG (GUANG XI),0771-3863683,,-1140681912325031608,108.366547,22.817001,535000,南宁市,南宁市高新三路3号印刷工业城1栋一层东侧106#、206#、306#、406#,,,#
CO,Auteco S.A.S.,43068181,vsoto@auteco.com.co,3292,0.0,0.0,050001,MEDELLIN EN DTA,Promo. Z.Franca de Rionegro C.2437 ,,43726372,https://www.auteco.com.co
